,Address,Sale Date,Sale Price,salePrice_numeric,price_SF,Square Ft ,Year  Built ,full_address,Address_URL,url,lat,long
1669,2870 PHARR COURT SOUTH NW #207,1/13/23,"$200,000.00 ",200000,247.8314746,807,1988,"2870 PHARR COURT SOUTH NW #207 Fulton County, GA","2870%20PHARR%20COURT%20SOUTH%20NW%20#207%20Fulton%20County,%20GA","https://www.google.com/maps/search/2870%20PHARR%20COURT%20SOUTH%20NW%20#207%20Fulton%20County,%20GA",33.8338395,-84.3856789
1670,1153 RAMBLER CROSS,1/13/23,"$492,500.00 ",492500,253.3436214,1944,2018,"1153 RAMBLER CROSS Fulton County, GA","1153%20RAMBLER%20CROSS%20Fulton%20County,%20GA","https://www.google.com/maps/search/1153%20RAMBLER%20CROSS%20Fulton%20County,%20GA",33.7233912,-84.3628806
1671,1096 PARK ROW SOUTH SE,1/13/23,"$303,000.00 ",303000,286.389414,1058,2004,"1096 PARK ROW SOUTH SE Fulton County, GA","1096%20PARK%20ROW%20SOUTH%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1096%20PARK%20ROW%20SOUTH%20SE%20Fulton%20County,%20GA",33.7245265,-84.3682932
1672,423 GEORGIA AVE SE LOT 202,1/13/23,"$645,000.00 ",645000,293.1818182,2200,2007,"423 GEORGIA AVE SE LOT 202 Fulton County, GA","423%20GEORGIA%20AVE%20SE%20LOT%20202%20Fulton%20County,%20GA","https://www.google.com/maps/search/423%20GEORGIA%20AVE%20SE%20LOT%20202%20Fulton%20County,%20GA",33.7364299,-84.3740773
1673,527 TUFTON TRL SE,1/13/23,"$250,000.00 ",250000,150.9661836,1656,2007,"527 TUFTON TRL SE Fulton County, GA","527%20TUFTON%20TRL%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/527%20TUFTON%20TRL%20SE%20Fulton%20County,%20GA",33.6645761,-84.3833314
1675,989 FERNCLIFF RD NE,1/13/23,"$1,649,200.00 ",1649200,287.2169976,5742,2002,"989 FERNCLIFF RD NE Fulton County, GA","989%20FERNCLIFF%20RD%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/989%20FERNCLIFF%20RD%20NE%20Fulton%20County,%20GA",33.8433332,-84.3553055
1676,9910 LAKE FOREST WAY,1/13/23,"$441,500.00 ",441500,173.2731554,2548,1981,"9910 LAKE FOREST WAY Fulton County, GA","9910%20LAKE%20FOREST%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/9910%20LAKE%20FOREST%20WAY%20Fulton%20County,%20GA",34.0222406,-84.3013759
1679,1525 BAINBRIDGE LN,1/12/23,"$229,758.00 ",229758,99.419299,2311,1970,"1525 BAINBRIDGE LN Fulton County, GA","1525%20BAINBRIDGE%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/1525%20BAINBRIDGE%20LN%20Fulton%20County,%20GA",34.0311425,-84.334523
1683,2715 WINBURN TER,1/12/23,"$410,000.00 ",410000,506.1728395,810,1939,"2715 WINBURN TER Fulton County, GA","2715%20WINBURN%20TER%20Fulton%20County,%20GA","https://www.google.com/maps/search/2715%20WINBURN%20TER%20Fulton%20County,%20GA",33.6811867,-84.4302113
1685,2613 BLACK FOREST TRL SW,1/12/23,"$400,000.00 ",400000,215.0537634,1860,1962,"2613 BLACK FOREST TRL SW Fulton County, GA","2613%20BLACK%20FOREST%20TRL%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/2613%20BLACK%20FOREST%20TRL%20SW%20Fulton%20County,%20GA",33.6839836,-84.4876166
1686,950 WEST PEACHTREE ST # 2012,1/12/23,"$560,000.00 ",560000,444.4444444,1260,2006,"950 WEST PEACHTREE ST # 2012 Fulton County, GA","950%20WEST%20PEACHTREE%20ST%20#%202012%20Fulton%20County,%20GA","https://www.google.com/maps/search/950%20WEST%20PEACHTREE%20ST%20#%202012%20Fulton%20County,%20GA",33.78023782,-84.38774095
1687,136 PEACHTREE MEMORIAL DR NW,1/12/23,"$290,000.00 ",290000,261.732852,1108,1975,"136 PEACHTREE MEMORIAL DR NW Fulton County, GA","136%20PEACHTREE%20MEMORIAL%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/136%20PEACHTREE%20MEMORIAL%20DR%20NW%20Fulton%20County,%20GA",33.8175226,-84.3947438
1694,1500 NORTHSIDE DR NW,1/11/23,"$11,200,000.00 ",11200000,311.1111111,36000,0,"1500 NORTHSIDE DR NW Fulton County, GA","1500%20NORTHSIDE%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1500%20NORTHSIDE%20DR%20NW%20Fulton%20County,%20GA",33.7958762,-84.408813
1700,351 GRANT PARK PL SE,1/12/23,"$525,000.00 ",525000,397.1255673,1322,1945,"351 GRANT PARK PL SE Fulton County, GA","351%20GRANT%20PARK%20PL%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/351%20GRANT%20PARK%20PL%20SE%20Fulton%20County,%20GA",33.7323542,-84.3762908
464,4701 FLAT SHOALS RD # 48 D,2/16/23,"$98,200.00 ",98200,75.53846154,1300,1972,"4701 FLAT SHOALS RD # 48 D Fulton County, GA","4701%20FLAT%20SHOALS%20RD%20#%2048%20D%20Fulton%20County,%20GA","https://www.google.com/maps/search/4701%20FLAT%20SHOALS%20RD%20#%2048%20D%20Fulton%20County,%20GA",33.58464532,-84.54260894
1704,627 BROADVIEW PL,1/12/23,"$430,000.00 ",430000,313.8686131,1370,2017,"627 BROADVIEW PL Fulton County, GA","627%20BROADVIEW%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/627%20BROADVIEW%20PL%20Fulton%20County,%20GA",33.821151,-84.363429
2225,4701 FLAT SHOALS RD # 58 A,3/2/23,"$84,000.00 ",84000,62.68656716,1340,1972,"4701 FLAT SHOALS RD # 58 A Fulton County, GA","4701%20FLAT%20SHOALS%20RD%20#%2058%20A%20Fulton%20County,%20GA","https://www.google.com/maps/search/4701%20FLAT%20SHOALS%20RD%20#%2058%20A%20Fulton%20County,%20GA",33.58460073,-84.5426302
1706,91 RUMSON RD NE C 31,1/12/23,"$150,000.00 ",150000,223.2142857,672,1960,"91 RUMSON RD NE C 31 Fulton County, GA","91%20RUMSON%20RD%20NE%20C%2031%20Fulton%20County,%20GA","https://www.google.com/maps/search/91%20RUMSON%20RD%20NE%20C%2031%20Fulton%20County,%20GA",33.8309971,-84.3845705
1708,1430 WADLEY AVE,1/12/23,"$190,000.00 ",190000,103.5986914,1834,1930,"1430 WADLEY AVE Fulton County, GA","1430%20WADLEY%20AVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1430%20WADLEY%20AVE%20Fulton%20County,%20GA",33.6879205,-84.4356673
1709,44 PEACHTREE PL # 2023,1/12/23,"$545,000.00 ",545000,432.5396825,1260,2006,"44 PEACHTREE PL # 2023 Fulton County, GA","44%20PEACHTREE%20PL%20#%202023%20Fulton%20County,%20GA","https://www.google.com/maps/search/44%20PEACHTREE%20PL%20#%202023%20Fulton%20County,%20GA",33.78049456,-84.38821787
1710,704 MILL WALK NW,1/12/23,"$615,000.00 ",615000,139.8362892,4398,1974,"704 MILL WALK NW Fulton County, GA","704%20MILL%20WALK%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/704%20MILL%20WALK%20NW%20Fulton%20County,%20GA",33.8427514,-84.4106173
1711,2439 SUNRIDGE AVE SE,1/12/23,"$325,000.00 ",325000,317.0731707,1025,1960,"2439 SUNRIDGE AVE SE Fulton County, GA","2439%20SUNRIDGE%20AVE%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/2439%20SUNRIDGE%20AVE%20SE%20Fulton%20County,%20GA",33.6876539,-84.3839788
1712,3546 MEADOWRIDGE DR SW,1/12/23,"$148,258.00 ",148258,145.6365422,1018,1962,"3546 MEADOWRIDGE DR SW Fulton County, GA","3546%20MEADOWRIDGE%20DR%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/3546%20MEADOWRIDGE%20DR%20SW%20Fulton%20County,%20GA",33.6729988,-84.5046556
1715,955 WASHINGTON PL SW,1/11/23,"$265,000.00 ",265000,132.1036889,2006,1920,"955 WASHINGTON PL SW Fulton County, GA","955%20WASHINGTON%20PL%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/955%20WASHINGTON%20PL%20SW%20Fulton%20County,%20GA",33.7538442,-84.4188854
1718,1360 WADLEY AVE,1/11/23,"$328,000.00 ",328000,221.3225371,1482,1920,"1360 WADLEY AVE Fulton County, GA","1360%20WADLEY%20AVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1360%20WADLEY%20AVE%20Fulton%20County,%20GA",33.687467,-84.4333291
1720,277 BARFIELD AVE SW,1/11/23,"$155,000.00 ",155000,141.9413919,1092,1920,"277 BARFIELD AVE SW Fulton County, GA","277%20BARFIELD%20AVE%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/277%20BARFIELD%20AVE%20SW%20Fulton%20County,%20GA",33.7482323,-84.4619845
1721,145 FIFTEENTH ST NE 1402,1/11/23,"$255,000.00 ",255000,295.8236659,862,1972,"145 FIFTEENTH ST NE 1402 Fulton County, GA","145%20FIFTEENTH%20ST%20NE%201402%20Fulton%20County,%20GA","https://www.google.com/maps/search/145%20FIFTEENTH%20ST%20NE%201402%20Fulton%20County,%20GA",33.7883452,-84.3825654
1723,1383 SUMMER LN,1/11/23,"$490,760.00 ",490760,197.0923695,2490,2005,"1383 SUMMER LN Fulton County, GA","1383%20SUMMER%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/1383%20SUMMER%20LN%20Fulton%20County,%20GA",33.7158164,-84.3518429
1728,4620 WIEUCA RD NE # 31,1/11/23,"$450,000.00 ",450000,207.948244,2164,1971,"4620 WIEUCA RD NE # 31 Fulton County, GA","4620%20WIEUCA%20RD%20NE%20#%2031%20Fulton%20County,%20GA","https://www.google.com/maps/search/4620%20WIEUCA%20RD%20NE%20#%2031%20Fulton%20County,%20GA",33.8731045,-84.3795019
1729,943 PEACHTREE ST NE 1807,1/11/23,"$295,000.00 ",295000,423.8505747,696,2002,"943 PEACHTREE ST NE 1807 Fulton County, GA","943%20PEACHTREE%20ST%20NE%201807%20Fulton%20County,%20GA","https://www.google.com/maps/search/943%20PEACHTREE%20ST%20NE%201807%20Fulton%20County,%20GA",33.780409,-84.3834589
1732,434 CHAPPELL RD NW,1/11/23,"$165,000.00 ",165000,214.84375,768,1930,"434 CHAPPELL RD NW Fulton County, GA","434%20CHAPPELL%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/434%20CHAPPELL%20RD%20NW%20Fulton%20County,%20GA",33.7673479,-84.432988
1735,871 HOLLYWOOD RD NW,1/11/23,"$297,000.00 ",297000,132.0586928,2249,2007,"871 HOLLYWOOD RD NW Fulton County, GA","871%20HOLLYWOOD%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/871%20HOLLYWOOD%20RD%20NW%20Fulton%20County,%20GA",33.7789236,-84.4539089
1736,70 OLD IVY RD NE # 11,1/11/23,"$466,000.00 ",466000,313.172043,1488,1969,"70 OLD IVY RD NE # 11 Fulton County, GA","70%20OLD%20IVY%20RD%20NE%20#%2011%20Fulton%20County,%20GA","https://www.google.com/maps/search/70%20OLD%20IVY%20RD%20NE%20#%2011%20Fulton%20County,%20GA",33.8550581,-84.3805964
1738,287 GOODSON WAY NW,1/11/23,"$575,000.00 ",575000,308.8077336,1862,2012,"287 GOODSON WAY NW Fulton County, GA","287%20GOODSON%20WAY%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/287%20GOODSON%20WAY%20NW%20Fulton%20County,%20GA",33.8038746,-84.4007958
1739,764 MEMORIAL DR UNIT 9,1/11/23,"$414,000.00 ",414000,362.2047244,1143,2019,"764 MEMORIAL DR UNIT 9 Fulton County, GA","764%20MEMORIAL%20DR%20UNIT%209%20Fulton%20County,%20GA","https://www.google.com/maps/search/764%20MEMORIAL%20DR%20UNIT%209%20Fulton%20County,%20GA",33.7470639,-84.3626576
1742,180 OXBO RD,1/11/23,"$238,000.00 ",238000,206.5972222,1152,2003,"180 OXBO RD Fulton County, GA","180%20OXBO%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/180%20OXBO%20RD%20Fulton%20County,%20GA",34.0177399,-84.3563456
1743,200 PITCH LAKE LN,1/11/23,"$397,000.00 ",397000,219.579646,1808,1978,"200 PITCH LAKE LN Fulton County, GA","200%20PITCH%20LAKE%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/200%20PITCH%20LAKE%20LN%20Fulton%20County,%20GA",33.997631,-84.2927413
1746,631 NORTH CENTRAL AVE,1/10/23,"$1,050,000.00 ",1050000,202.1174206,5195,0,"631 NORTH CENTRAL AVE Fulton County, GA","631%20NORTH%20CENTRAL%20AVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/631%20NORTH%20CENTRAL%20AVE%20Fulton%20County,%20GA",33.659524,-84.409409
1749,161 WEST LAKE AVE NW,1/10/23,"$173,000.00 ",173000,193.0803571,896,1938,"161 WEST LAKE AVE NW Fulton County, GA","161%20WEST%20LAKE%20AVE%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/161%20WEST%20LAKE%20AVE%20NW%20Fulton%20County,%20GA",33.7586256,-84.4437479
1750,792 FLAMINGO DR SW,1/10/23,"$375,000.00 ",375000,170.1451906,2204,1955,"792 FLAMINGO DR SW Fulton County, GA","792%20FLAMINGO%20DR%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/792%20FLAMINGO%20DR%20SW%20Fulton%20County,%20GA",33.7343355,-84.4678599
1752,4711 DUDLEY LN,1/10/23,"$2,294,000.00 ",2294000,448.7480438,5112,1972,"4711 DUDLEY LN Fulton County, GA","4711%20DUDLEY%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/4711%20DUDLEY%20LN%20Fulton%20County,%20GA",33.8838654,-84.3941387
1754,94 DUNWOODY SPRINGS DR,1/10/23,"$379,000.00 ",379000,238.3647799,1590,1982,"94 DUNWOODY SPRINGS DR Fulton County, GA","94%20DUNWOODY%20SPRINGS%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/94%20DUNWOODY%20SPRINGS%20DR%20Fulton%20County,%20GA",33.9258789,-84.3560329
1755,2858 LOOKOUT PL NE,1/10/23,"$600,000.00 ",600000,452.4886878,1326,1941,"2858 LOOKOUT PL NE Fulton County, GA","2858%20LOOKOUT%20PL%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/2858%20LOOKOUT%20PL%20NE%20Fulton%20County,%20GA",33.832549,-84.3749468
1756,192 MYSTIC CT NE,1/10/23,"$620,000.00 ",620000,238.4615385,2600,2003,"192 MYSTIC CT NE Fulton County, GA","192%20MYSTIC%20CT%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/192%20MYSTIC%20CT%20NE%20Fulton%20County,%20GA",33.8849524,-84.3816465
1759,1273 EAMES GREEN,1/10/23,"$416,000.00 ",416000,228.5714286,1820,2005,"1273 EAMES GREEN Fulton County, GA","1273%20EAMES%20GREEN%20Fulton%20County,%20GA","https://www.google.com/maps/search/1273%20EAMES%20GREEN%20Fulton%20County,%20GA",33.7926686,-84.4278318
1762,160 WILLS LN,1/10/23,"$575,000.00 ",575000,356.0371517,1615,1988,"160 WILLS LN Fulton County, GA","160%20WILLS%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/160%20WILLS%20LN%20Fulton%20County,%20GA",34.0692588,-84.3146133
1763,160 WILLS LN,1/10/23,"$575,000.00 ",575000,356.0371517,1615,1988,"160 WILLS LN Fulton County, GA","160%20WILLS%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/160%20WILLS%20LN%20Fulton%20County,%20GA",34.0692588,-84.3146133
1765,790 PONCE DE LEON PL NE,1/10/23,"$500,000.00 ",500000,30.04627126,16641,0,"790 PONCE DE LEON PL NE Fulton County, GA","790%20PONCE%20DE%20LEON%20PL%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/790%20PONCE%20DE%20LEON%20PL%20NE%20Fulton%20County,%20GA",33.7762045,-84.3640422
1767,1899 CHATTAHOOCHEE PL R,1/10/23,"$185,400.00 ",185400,182.6600985,1015,1969,"1899 CHATTAHOOCHEE PL R Fulton County, GA","1899%20CHATTAHOOCHEE%20PL%20R%20Fulton%20County,%20GA","https://www.google.com/maps/search/1899%20CHATTAHOOCHEE%20PL%20R%20Fulton%20County,%20GA",33.6910466,-84.4505987
1770,2616 CANTERBURY TRL,1/10/23,"$840,000.00 ",840000,259.4193947,3238,2006,"2616 CANTERBURY TRL Fulton County, GA","2616%20CANTERBURY%20TRL%20Fulton%20County,%20GA","https://www.google.com/maps/search/2616%20CANTERBURY%20TRL%20Fulton%20County,%20GA",33.8283548,-84.3569475
1774,6851 ROSWELL RD NE Q 14,1/10/23,"$265,000.00 ",265000,180.3948264,1469,1964,"6851 ROSWELL RD NE Q 14 Fulton County, GA","6851%20ROSWELL%20RD%20NE%20Q%2014%20Fulton%20County,%20GA","https://www.google.com/maps/search/6851%20ROSWELL%20RD%20NE%20Q%2014%20Fulton%20County,%20GA",33.942256,-84.3708801
1776,1197 LIBERTY PKWY,1/10/23,"$352,000.00 ",352000,265.4600302,1326,2005,"1197 LIBERTY PKWY Fulton County, GA","1197%20LIBERTY%20PKWY%20Fulton%20County,%20GA","https://www.google.com/maps/search/1197%20LIBERTY%20PKWY%20Fulton%20County,%20GA",33.819,-84.443258
1777,2361 LAKEWOOD AVE SW,1/10/23,"$225,000.00 ",225000,265.3301887,848,1920,"2361 LAKEWOOD AVE SW Fulton County, GA","2361%20LAKEWOOD%20AVE%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/2361%20LAKEWOOD%20AVE%20SW%20Fulton%20County,%20GA",33.697439,-84.3962125
1780,2872 EIGHTH ST,1/10/23,"$320,000.00 ",320000,235.4672553,1359,1920,"2872 EIGHTH ST Fulton County, GA","2872%20EIGHTH%20ST%20Fulton%20County,%20GA","https://www.google.com/maps/search/2872%20EIGHTH%20ST%20Fulton%20County,%20GA",33.6770099,-84.4515182
1781,2700 PINE TREE RD # 1207,1/10/23,"$202,200.00 ",202200,257.9081633,784,2000,"2700 PINE TREE RD # 1207 Fulton County, GA","2700%20PINE%20TREE%20RD%20#%201207%20Fulton%20County,%20GA","https://www.google.com/maps/search/2700%20PINE%20TREE%20RD%20#%201207%20Fulton%20County,%20GA",33.8281148,-84.3583137
1783,5553 JULIAN PL,1/10/23,"$441,900.00 ",441900,188.2829144,2347,2005,"5553 JULIAN PL Fulton County, GA","5553%20JULIAN%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/5553%20JULIAN%20PL%20Fulton%20County,%20GA",33.9067512,-84.3679358
1785,125 BOWLINE CIR NE,1/10/23,"$900,000.00 ",900000,179.2828685,5020,1980,"125 BOWLINE CIR NE Fulton County, GA","125%20BOWLINE%20CIR%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/125%20BOWLINE%20CIR%20NE%20Fulton%20County,%20GA",33.9426569,-84.3992295
1786,1005 HUTCHENS RD SE,1/10/23,"$148,258.00 ",148258,109.8207407,1350,2018,"1005 HUTCHENS RD SE Fulton County, GA","1005%20HUTCHENS%20RD%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1005%20HUTCHENS%20RD%20SE%20Fulton%20County,%20GA",33.665657,-84.3565669
1791,3158 WEST ROXBORO RD NE,1/10/23,"$751,000.00 ",751000,396.3060686,1895,1952,"3158 WEST ROXBORO RD NE Fulton County, GA","3158%20WEST%20ROXBORO%20RD%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/3158%20WEST%20ROXBORO%20RD%20NE%20Fulton%20County,%20GA",33.8411749,-84.3508159
1792,650 WOOD VALLEY TRC,1/10/23,"$300,000.00 ",300000,158.8983051,1888,1985,"650 WOOD VALLEY TRC Fulton County, GA","650%20WOOD%20VALLEY%20TRC%20Fulton%20County,%20GA","https://www.google.com/maps/search/650%20WOOD%20VALLEY%20TRC%20Fulton%20County,%20GA",34.0226595,-84.2973055
1794,413 EIGHTH ST NE,1/9/23,"$780,000.00 ",780000,175.1234845,4454,1920,"413 EIGHTH ST NE Fulton County, GA","413%20EIGHTH%20ST%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/413%20EIGHTH%20ST%20NE%20Fulton%20County,%20GA",33.779242,-84.3736053
1795,375 SIXTH ST NE 6,1/9/23,"$270,000.00 ",270000,348.3870968,775,1970,"375 SIXTH ST NE 6 Fulton County, GA","375%20SIXTH%20ST%20NE%206%20Fulton%20County,%20GA","https://www.google.com/maps/search/375%20SIXTH%20ST%20NE%206%20Fulton%20County,%20GA",33.7759496,-84.3750956
1796,855 PEACHTREE ST NE UNIT 1512,1/9/23,"$325,000.00 ",325000,434.4919786,748,2008,"855 PEACHTREE ST NE UNIT 1512 Fulton County, GA","855%20PEACHTREE%20ST%20NE%20UNIT%201512%20Fulton%20County,%20GA","https://www.google.com/maps/search/855%20PEACHTREE%20ST%20NE%20UNIT%201512%20Fulton%20County,%20GA",33.7777998,-84.383904
1797,805 PEACHTREE ST NE 515,1/9/23,"$310,000.00 ",310000,260.5042017,1190,1951,"805 PEACHTREE ST NE 515 Fulton County, GA","805%20PEACHTREE%20ST%20NE%20515%20Fulton%20County,%20GA","https://www.google.com/maps/search/805%20PEACHTREE%20ST%20NE%20515%20Fulton%20County,%20GA",33.7764619,-84.3839137
2187,4701 FLAT SHOALS RD # 64 F,3/3/23,"$127,000.00 ",127000,94.7761194,1340,1972,"4701 FLAT SHOALS RD # 64 F Fulton County, GA","4701%20FLAT%20SHOALS%20RD%20#%2064%20F%20Fulton%20County,%20GA","https://www.google.com/maps/search/4701%20FLAT%20SHOALS%20RD%20#%2064%20F%20Fulton%20County,%20GA",33.58460073,-84.5426302
1799,1709 SYLVAN RD SW,1/9/23,"$475,000.00 ",475000,112.3994321,4226,0,"1709 SYLVAN RD SW Fulton County, GA","1709%20SYLVAN%20RD%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1709%20SYLVAN%20RD%20SW%20Fulton%20County,%20GA",33.7083119,-84.4184333
1800,2294 MONTROSE DR,1/9/23,"$283,000.00 ",283000,259.6330275,1090,1960,"2294 MONTROSE DR Fulton County, GA","2294%20MONTROSE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2294%20MONTROSE%20DR%20Fulton%20County,%20GA",33.6816414,-84.464084
1801,1101 JUNIPER ST NE 610,1/9/23,"$310,000.00 ",310000,357.1428571,868,1999,"1101 JUNIPER ST NE 610 Fulton County, GA","1101%20JUNIPER%20ST%20NE%20610%20Fulton%20County,%20GA","https://www.google.com/maps/search/1101%20JUNIPER%20ST%20NE%20610%20Fulton%20County,%20GA",33.7847688,-84.3818581
1802,1820 PEACHTREE ST NW UNIT 1608,1/9/23,"$713,000.00 ",713000,417.2030427,1709,2010,"1820 PEACHTREE ST NW UNIT 1608 Fulton County, GA","1820%20PEACHTREE%20ST%20NW%20UNIT%201608%20Fulton%20County,%20GA","https://www.google.com/maps/search/1820%20PEACHTREE%20ST%20NW%20UNIT%201608%20Fulton%20County,%20GA",33.805175,-84.3943191
1804,3481 LAKESIDE DR NE # 1607,1/9/23,"$365,000.00 ",365000,296.7479675,1230,1990,"3481 LAKESIDE DR NE # 1607 Fulton County, GA","3481%20LAKESIDE%20DR%20NE%20#%201607%20Fulton%20County,%20GA","https://www.google.com/maps/search/3481%20LAKESIDE%20DR%20NE%20#%201607%20Fulton%20County,%20GA",33.849139,-84.3572035
1806,830 KENRY CT,1/9/23,"$3,213,167.00 ",3213167,464.2634012,6921,2021,"830 KENRY CT Fulton County, GA","830%20KENRY%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/830%20KENRY%20CT%20Fulton%20County,%20GA",33.8772981,-84.3585795
1807,630 ELMWOOD DR NE,1/9/23,"$1,455,000.00 ",1455000,516.3236338,2818,1930,"630 ELMWOOD DR NE Fulton County, GA","630%20ELMWOOD%20DR%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/630%20ELMWOOD%20DR%20NE%20Fulton%20County,%20GA",33.7848114,-84.3668481
1809,45 IVY TRL NE,1/9/23,"$342,000.00 ",342000,209.5588235,1632,1972,"45 IVY TRL NE Fulton County, GA","45%20IVY%20TRL%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/45%20IVY%20TRL%20NE%20Fulton%20County,%20GA",33.8567387,-84.3805216
1810,1170 MOUNT PARAN RD NW,1/9/23,"$33,550,000.00 ",33550000,3138.153587,10691,2017,"1170 MOUNT PARAN RD NW Fulton County, GA","1170%20MOUNT%20PARAN%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1170%20MOUNT%20PARAN%20RD%20NW%20Fulton%20County,%20GA",33.8719363,-84.4169793
1815,39 PLANTATION DR,1/9/23,"$842,000.00 ",842000,289.1483516,2912,1986,"39 PLANTATION DR Fulton County, GA","39%20PLANTATION%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/39%20PLANTATION%20DR%20Fulton%20County,%20GA",33.8365756,-84.3543282
1817,340 ARMOUR DR NE,1/9/23,"$15,000,000.00 ",15000000,862.1680653,17398,0,"340 ARMOUR DR NE Fulton County, GA","340%20ARMOUR%20DR%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/340%20ARMOUR%20DR%20NE%20Fulton%20County,%20GA",33.8129345,-84.377423
1819,3530 PIEDMONT RD NE E 3,1/9/23,"$425,000.00 ",425000,235.0663717,1808,1976,"3530 PIEDMONT RD NE E 3 Fulton County, GA","3530%20PIEDMONT%20RD%20NE%20E%203%20Fulton%20County,%20GA","https://www.google.com/maps/search/3530%20PIEDMONT%20RD%20NE%20E%203%20Fulton%20County,%20GA",33.8489873,-84.3795589
1820,2479 PEACHTREE RD 308,1/9/23,"$189,000.00 ",189000,225.8064516,837,1967,"2479 PEACHTREE RD 308 Fulton County, GA","2479%20PEACHTREE%20RD%20308%20Fulton%20County,%20GA","https://www.google.com/maps/search/2479%20PEACHTREE%20RD%20308%20Fulton%20County,%20GA",33.8225017,-84.3865221
1821,2036 CHICAGO AVE NW,1/9/23,"$245,000.00 ",245000,201.4802632,1216,1956,"2036 CHICAGO AVE NW Fulton County, GA","2036%20CHICAGO%20AVE%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/2036%20CHICAGO%20AVE%20NW%20Fulton%20County,%20GA",33.7643925,-84.4539598
1824,3232 KINGSTON RD NW,1/9/23,"$320,000.00 ",320000,218.579235,1464,1959,"3232 KINGSTON RD NW Fulton County, GA","3232%20KINGSTON%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/3232%20KINGSTON%20RD%20NW%20Fulton%20County,%20GA",33.779554,-84.4933719
1835,125 BARRINGTON DR E,1/6/23,"$307,500.00 ",307500,186.3636364,1650,1978,"125 BARRINGTON DR E Fulton County, GA","125%20BARRINGTON%20DR%20E%20Fulton%20County,%20GA","https://www.google.com/maps/search/125%20BARRINGTON%20DR%20E%20Fulton%20County,%20GA",34.0254741,-84.2943861
1836,775 JUNIPER ST NE UNIT 432,1/6/23,"$950,000.00 ",950000,598.6137366,1587,2019,"775 JUNIPER ST NE UNIT 432 Fulton County, GA","775%20JUNIPER%20ST%20NE%20UNIT%20432%20Fulton%20County,%20GA","https://www.google.com/maps/search/775%20JUNIPER%20ST%20NE%20UNIT%20432%20Fulton%20County,%20GA",33.7754043,-84.3826186
1837,377 MULBERRY ROW,1/6/23,"$305,000.00 ",305000,150.0984252,2032,2020,"377 MULBERRY ROW Fulton County, GA","377%20MULBERRY%20ROW%20Fulton%20County,%20GA","https://www.google.com/maps/search/377%20MULBERRY%20ROW%20Fulton%20County,%20GA",33.6661356,-84.3843277
